geo_cod,geo_dsg,geo_nivel,period_date,valor_eur_m2,source
1D21408,Constância,5,2021-06-30,495,venda
1D21408,Constância,5,2021-09-30,537,venda
1D21408,Constância,5,2021-12-31,571,venda
1D21408,Constância,5,2022-03-31,573,venda
1D21408,Constância,5,2022-06-30,721,venda
1D21408,Constância,5,2022-09-30,674,venda
1D21408,Constância,5,2022-12-31,692,venda
1D21408,Constância,5,2023-03-31,675,venda
1D21408,Constância,5,2023-06-30,675,venda
1D21408,Constância,5,2023-09-30,741,venda
1D21408,Constância,5,2023-12-31,737,venda
1D21408,Constância,5,2024-03-31,835,venda
1D21408,Constância,5,2024-06-30,843,venda
1D21408,Constância,5,2024-09-30,839,venda
1D21408,Constância,5,2024-12-31,938,venda
1D21408,Constância,5,2025-03-31,885,venda
1D21408,Constância,5,2025-06-30,976,venda
1D21408,Constância,5,2025-09-30,862,venda
1D21408,Constância,5,2025-12-31,851,venda
1D21408,Constância,5,2026-03-31,1032,venda
1D31409,Coruche,5,2018-06-30,632,avaliacao_bancaria
1D31409,Coruche,5,2018-07-31,645,avaliacao_bancaria
1D31409,Coruche,5,2019-12-31,620,venda
1D31409,Coruche,5,2020-03-31,616,venda
1D31409,Coruche,5,2020-06-30,642,venda
1D31409,Coruche,5,2020-09-30,642,venda
1D31409,Coruche,5,2020-12-31,712,venda
1D31409,Coruche,5,2021-03-31,749,venda
1D31409,Coruche,5,2021-06-30,722,venda
1D31409,Coruche,5,2021-09-30,737,venda
1D31409,Coruche,5,2021-12-31,775,venda
1D31409,Coruche,5,2022-03-31,775,venda
1D31409,Coruche,5,2022-06-30,805,venda
1D31409,Coruche,5,2022-09-30,830,venda
1D31409,Coruche,5,2022-12-31,825,venda
1D31409,Coruche,5,2023-03-31,865,venda
1D31409,Coruche,5,2023-06-30,866,venda
1D31409,Coruche,5,2023-09-30,871,venda
1D31409,Coruche,5,2023-12-31,889,venda
1D31409,Coruche,5,2024-03-31,1003,venda
1D31409,Coruche,5,2024-06-30,1114,venda
1D31409,Coruche,5,2024-09-30,1160,venda
1D31409,Coruche,5,2024-12-31,1171,venda
1D31409,Coruche,5,2025-03-31,1109,venda
1D31409,Coruche,5,2025-06-30,1181,venda
1D31409,Coruche,5,2025-09-30,1239,venda
1D31409,Coruche,5,2025-12-31,1326,venda
1D31409,Coruche,5,2026-03-31,1383,venda
1960503,Covilhã,5,2011-01-31,631,avaliacao_bancaria
1960503,Covilhã,5,2011-02-28,610,avaliacao_bancaria
1960503,Covilhã,5,2011-03-31,629,avaliacao_bancaria
1960503,Covilhã,5,2011-04-30,601,avaliacao_bancaria
1960503,Covilhã,5,2011-05-31,597,avaliacao_bancaria
1960503,Covilhã,5,2011-06-30,580,avaliacao_bancaria
1960503,Covilhã,5,2011-07-31,606,avaliacao_bancaria
1960503,Covilhã,5,2011-08-31,596,avaliacao_bancaria
1960503,Covilhã,5,2011-10-31,633,avaliacao_bancaria
1960503,Covilhã,5,2011-11-30,639,avaliacao_bancaria
1960503,Covilhã,5,2011-12-31,571,avaliacao_bancaria
1960503,Covilhã,5,2012-01-31,568,avaliacao_bancaria
1960503,Covilhã,5,2012-02-28,574,avaliacao_bancaria
1960503,Covilhã,5,2012-03-31,620,avaliacao_bancaria
1960503,Covilhã,5,2012-04-30,576,avaliacao_bancaria
1960503,Covilhã,5,2012-05-31,572,avaliacao_bancaria
1960503,Covilhã,5,2012-06-30,571,avaliacao_bancaria
1960503,Covilhã,5,2012-07-31,571,avaliacao_bancaria
1960503,Covilhã,5,2012-08-31,564,avaliacao_bancaria
1960503,Covilhã,5,2012-09-30,564,avaliacao_bancaria
1960503,Covilhã,5,2012-10-31,620,avaliacao_bancaria
1960503,Covilhã,5,2012-11-30,639,avaliacao_bancaria
1960503,Covilhã,5,2012-12-31,644,avaliacao_bancaria
1960503,Covilhã,5,2013-01-31,630,avaliacao_bancaria
1960503,Covilhã,5,2013-02-28,580,avaliacao_bancaria
1960503,Covilhã,5,2013-03-31,533,avaliacao_bancaria
1960503,Covilhã,5,2013-04-30,549,avaliacao_bancaria
1960503,Covilhã,5,2013-05-31,544,avaliacao_bancaria
1960503,Covilhã,5,2013-11-30,572,avaliacao_bancaria
1960503,Covilhã,5,2013-12-31,575,avaliacao_bancaria
1960503,Covilhã,5,2014-01-31,584,avaliacao_bancaria
1960503,Covilhã,5,2014-04-30,585,avaliacao_bancaria
1960503,Covilhã,5,2014-05-31,542,avaliacao_bancaria
1960503,Covilhã,5,2014-09-30,524,avaliacao_bancaria
1960503,Covilhã,5,2014-10-31,511,avaliacao_bancaria
1960503,Covilhã,5,2014-11-30,537,avaliacao_bancaria
1960503,Covilhã,5,2014-12-31,575,avaliacao_bancaria
1960503,Covilhã,5,2015-01-31,559,avaliacao_bancaria
1960503,Covilhã,5,2015-02-28,552,avaliacao_bancaria
1960503,Covilhã,5,2015-03-31,560,avaliacao_bancaria
1960503,Covilhã,5,2015-04-30,589,avaliacao_bancaria
1960503,Covilhã,5,2015-05-31,619,avaliacao_bancaria
1960503,Covilhã,5,2015-06-30,580,avaliacao_bancaria
1960503,Covilhã,5,2015-07-31,573,avaliacao_bancaria
1960503,Covilhã,5,2015-08-31,564,avaliacao_bancaria
1960503,Covilhã,5,2015-09-30,557,avaliacao_bancaria
1960503,Covilhã,5,2015-10-31,549,avaliacao_bancaria
1960503,Covilhã,5,2015-11-30,521,avaliacao_bancaria
1960503,Covilhã,5,2015-12-31,503,avaliacao_bancaria
1960503,Covilhã,5,2016-01-31,503,avaliacao_bancaria
1960503,Covilhã,5,2016-02-28,563,avaliacao_bancaria
1960503,Covilhã,5,2016-03-31,575,avaliacao_bancaria
1960503,Covilhã,5,2016-04-30,557,avaliacao_bancaria
1960503,Covilhã,5,2016-05-31,548,avaliacao_bancaria
1960503,Covilhã,5,2016-06-30,548,avaliacao_bancaria
1960503,Covilhã,5,2016-07-31,559,avaliacao_bancaria
1960503,Covilhã,5,2016-08-31,609,avaliacao_bancaria
1960503,Covilhã,5,2016-09-30,608,avaliacao_bancaria
1960503,Covilhã,5,2016-10-31,558,avaliacao_bancaria
1960503,Covilhã,5,2016-11-30,546,avaliacao_bancaria
1960503,Covilhã,5,2016-12-31,542,avaliacao_bancaria
1960503,Covilhã,5,2017-01-31,521,avaliacao_bancaria
1960503,Covilhã,5,2017-02-28,565,avaliacao_bancaria
1960503,Covilhã,5,2017-03-31,577,avaliacao_bancaria
1960503,Covilhã,5,2017-04-30,560,avaliacao_bancaria
1960503,Covilhã,5,2017-05-31,558,avaliacao_bancaria
1960503,Covilhã,5,2017-06-30,555,avaliacao_bancaria
1960503,Covilhã,5,2017-07-31,605,avaliacao_bancaria
1960503,Covilhã,5,2017-08-31,605,avaliacao_bancaria
1960503,Covilhã,5,2017-09-30,635,avaliacao_bancaria
1960503,Covilhã,5,2017-10-31,658,avaliacao_bancaria
1960503,Covilhã,5,2017-11-30,660,avaliacao_bancaria
1960503,Covilhã,5,2017-12-31,606,avaliacao_bancaria
1960503,Covilhã,5,2018-01-31,569,avaliacao_bancaria
1960503,Covilhã,5,2018-02-28,569,avaliacao_bancaria
1960503,Covilhã,5,2018-03-31,596,avaliacao_bancaria
1960503,Covilhã,5,2018-04-30,633,avaliacao_bancaria
1960503,Covilhã,5,2018-05-31,628,avaliacao_bancaria
1960503,Covilhã,5,2018-06-30,620,avaliacao_bancaria
1960503,Covilhã,5,2018-07-31,618,avaliacao_bancaria
1960503,Covilhã,5,2018-08-31,611,avaliacao_bancaria
1960503,Covilhã,5,2018-09-30,595,avaliacao_bancaria
1960503,Covilhã,5,2018-10-31,592,avaliacao_bancaria
1960503,Covilhã,5,2018-11-30,592,avaliacao_bancaria
1960503,Covilhã,5,2018-12-31,605,avaliacao_bancaria
1960503,Covilhã,5,2019-01-31,667,avaliacao_bancaria
1960503,Covilhã,5,2019-02-28,665,avaliacao_bancaria
1960503,Covilhã,5,2019-03-31,694,avaliacao_bancaria
1960503,Covilhã,5,2019-04-30,691,avaliacao_bancaria
1960503,Covilhã,5,2019-05-31,705,avaliacao_bancaria
1960503,Covilhã,5,2019-06-30,678,avaliacao_bancaria
1960503,Covilhã,5,2019-07-31,658,avaliacao_bancaria
1960503,Covilhã,5,2019-08-31,637,avaliacao_bancaria
1960503,Covilhã,5,2019-09-30,631,avaliacao_bancaria
1960503,Covilhã,5,2019-12-31,672,venda
1960503,Covilhã,5,2020-03-31,708,venda
1960503,Covilhã,5,2020-06-30,727,venda
1960503,Covilhã,5,2020-09-30,710,venda
1960503,Covilhã,5,2020-12-31,722,venda
1960503,Covilhã,5,2021-03-31,667,venda
1960503,Covilhã,5,2021-06-30,689,venda
1960503,Covilhã,5,2021-09-30,715,venda
1960503,Covilhã,5,2021-12-31,731,venda
1960503,Covilhã,5,2022-03-31,770,venda
1960503,Covilhã,5,2022-06-30,782,venda
1960503,Covilhã,5,2022-09-30,777,venda
1960503,Covilhã,5,2022-12-31,776,venda
1960503,Covilhã,5,2023-03-31,792,venda
1960503,Covilhã,5,2023-06-30,814,venda
1960503,Covilhã,5,2023-09-30,828,venda
1960503,Covilhã,5,2023-12-31,824,venda
1960503,Covilhã,5,2024-03-31,811,venda
1960503,Covilhã,5,2024-06-30,809,venda
1960503,Covilhã,5,2024-09-30,800,venda
1960503,Covilhã,5,2024-12-31,870,venda
1960503,Covilhã,5,2025-03-31,946,venda
1960503,Covilhã,5,2025-06-30,1023,venda
1960503,Covilhã,5,2025-09-30,1040,venda
1960503,Covilhã,5,2025-12-31,1114,venda
1960503,Covilhã,5,2026-03-31,1116,venda
1C31206,Crato,5,2020-03-31,213,venda
1C31206,Crato,5,2020-09-30,310,venda
1C31206,Crato,5,2020-12-31,368,venda
1C31206,Crato,5,2021-03-31,379,venda
1C31206,Crato,5,2021-06-30,308,venda
1C31206,Crato,5,2021-09-30,333,venda
1C31206,Crato,5,2021-12-31,299,venda
1C31206,Crato,5,2022-03-31,306,venda
1C31206,Crato,5,2022-06-30,333,venda
1C31206,Crato,5,2022-09-30,322,venda
1C31206,Crato,5,2022-12-31,369,venda
1C31206,Crato,5,2023-03-31,335,venda
1C31206,Crato,5,2023-06-30,326,venda
1C31206,Crato,5,2023-09-30,326,venda
1C31206,Crato,5,2023-12-31,331,venda
1C31206,Crato,5,2024-03-31,279,venda
1C31206,Crato,5,2024-06-30,310,venda
1C31206,Crato,5,2024-09-30,314,venda
1C31206,Crato,5,2024-12-31,313,venda
1C31206,Crato,5,2025-03-31,344,venda
1C31206,Crato,5,2025-06-30,411,venda
1C31206,Crato,5,2025-09-30,453,venda
1C31206,Crato,5,2025-12-31,504,venda
1C31206,Crato,5,2026-03-31,508,venda
1C20207,Cuba,5,2019-12-31,272,venda
1C20207,Cuba,5,2020-03-31,260,venda
1C20207,Cuba,5,2020-06-30,305,venda
1C20207,Cuba,5,2020-09-30,455,venda
1C20207,Cuba,5,2020-12-31,467,venda
1C20207,Cuba,5,2021-03-31,578,venda
1C20207,Cuba,5,2021-06-30,579,venda
1C20207,Cuba,5,2021-09-30,627,venda
1C20207,Cuba,5,2021-12-31,625,venda
1C20207,Cuba,5,2022-03-31,625,venda
1C20207,Cuba,5,2022-06-30,625,venda
1C20207,Cuba,5,2022-09-30,562,venda
1C20207,Cuba,5,2022-12-31,580,venda
1C20207,Cuba,5,2023-03-31,580,venda
1C20207,Cuba,5,2023-06-30,552,venda
1C20207,Cuba,5,2023-09-30,627,venda
1C20207,Cuba,5,2023-12-31,614,venda
1C20207,Cuba,5,2024-03-31,614,venda
1C20207,Cuba,5,2024-06-30,649,venda
1C20207,Cuba,5,2024-09-30,642,venda
1C20207,Cuba,5,2024-12-31,643,venda
1C20207,Cuba,5,2025-03-31,643,venda
1C20207,Cuba,5,2025-06-30,640,venda
1C20207,Cuba,5,2025-09-30,627,venda
1C20207,Cuba,5,2025-12-31,657,venda
1C20207,Cuba,5,2026-03-31,692,venda
3003102,Câmara de Lobos,5,2011-01-31,974,avaliacao_bancaria
3003102,Câmara de Lobos,5,2011-03-31,980,avaliacao_bancaria
3003102,Câmara de Lobos,5,2017-04-30,806,avaliacao_bancaria
3003102,Câmara de Lobos,5,2017-05-31,838,avaliacao_bancaria
3003102,Câmara de Lobos,5,2017-06-30,852,avaliacao_bancaria
3003102,Câmara de Lobos,5,2017-07-31,836,avaliacao_bancaria
3003102,Câmara de Lobos,5,2017-08-31,896,avaliacao_bancaria
3003102,Câmara de Lobos,5,2017-09-30,916,avaliacao_bancaria
3003102,Câmara de Lobos,5,2017-10-31,930,avaliacao_bancaria
3003102,Câmara de Lobos,5,2017-11-30,920,avaliacao_bancaria
3003102,Câmara de Lobos,5,2017-12-31,951,avaliacao_bancaria
3003102,Câmara de Lobos,5,2018-05-31,904,avaliacao_bancaria
3003102,Câmara de Lobos,5,2018-06-30,895,avaliacao_bancaria
3003102,Câmara de Lobos,5,2018-07-31,906,avaliacao_bancaria
3003102,Câmara de Lobos,5,2018-08-31,921,avaliacao_bancaria
3003102,Câmara de Lobos,5,2019-01-31,909,avaliacao_bancaria
3003102,Câmara de Lobos,5,2019-02-28,923,avaliacao_bancaria
3003102,Câmara de Lobos,5,2019-03-31,975,avaliacao_bancaria
3003102,Câmara de Lobos,5,2019-04-30,954,avaliacao_bancaria
3003102,Câmara de Lobos,5,2019-06-30,919,avaliacao_bancaria
3003102,Câmara de Lobos,5,2019-07-31,1004,avaliacao_bancaria
3003102,Câmara de Lobos,5,2019-08-31,1110,avaliacao_bancaria
3003102,Câmara de Lobos,5,2019-09-30,1057,avaliacao_bancaria
3003102,Câmara de Lobos,5,2019-12-31,1050,venda
3003102,Câmara de Lobos,5,2020-03-31,1044,venda
3003102,Câmara de Lobos,5,2020-06-30,1100,venda
3003102,Câmara de Lobos,5,2020-09-30,1136,venda
3003102,Câmara de Lobos,5,2020-12-31,1162,venda
3003102,Câmara de Lobos,5,2021-03-31,1183,venda
3003102,Câmara de Lobos,5,2021-06-30,1133,venda
3003102,Câmara de Lobos,5,2021-09-30,1175,venda
3003102,Câmara de Lobos,5,2021-12-31,1174,venda
3003102,Câmara de Lobos,5,2022-03-31,1130,venda
3003102,Câmara de Lobos,5,2022-06-30,1270,venda
3003102,Câmara de Lobos,5,2022-09-30,1325,venda
3003102,Câmara de Lobos,5,2022-12-31,1401,venda
3003102,Câmara de Lobos,5,2023-03-31,1483,venda
3003102,Câmara de Lobos,5,2023-06-30,1489,venda
3003102,Câmara de Lobos,5,2023-09-30,1497,venda
3003102,Câmara de Lobos,5,2023-12-31,1511,venda
3003102,Câmara de Lobos,5,2024-03-31,1651,venda
3003102,Câmara de Lobos,5,2024-06-30,1690,venda
3003102,Câmara de Lobos,5,2024-09-30,1829,venda
3003102,Câmara de Lobos,5,2024-12-31,2237,venda
3003102,Câmara de Lobos,5,2025-03-31,2476,venda
3003102,Câmara de Lobos,5,2025-06-30,2647,venda
3003102,Câmara de Lobos,5,2025-09-30,2625,venda
3003102,Câmara de Lobos,5,2025-12-31,2484,venda
3003102,Câmara de Lobos,5,2026-03-31,2500,venda
1C31207,Elvas,5,2011-01-31,800,avaliacao_bancaria
1C31207,Elvas,5,2011-02-28,800,avaliacao_bancaria
1C31207,Elvas,5,2011-03-31,766,avaliacao_bancaria
1C31207,Elvas,5,2011-04-30,768,avaliacao_bancaria
1C31207,Elvas,5,2011-07-31,694,avaliacao_bancaria
1C31207,Elvas,5,2016-03-31,708,avaliacao_bancaria
1C31207,Elvas,5,2016-04-30,686,avaliacao_bancaria
1C31207,Elvas,5,2016-05-31,668,avaliacao_bancaria
1C31207,Elvas,5,2016-08-31,640,avaliacao_bancaria
1C31207,Elvas,5,2016-09-30,635,avaliacao_bancaria
1C31207,Elvas,5,2017-02-28,602,avaliacao_bancaria
1C31207,Elvas,5,2017-03-31,643,avaliacao_bancaria
1C31207,Elvas,5,2017-04-30,658,avaliacao_bancaria
1C31207,Elvas,5,2017-05-31,644,avaliacao_bancaria
1C31207,Elvas,5,2017-06-30,651,avaliacao_bancaria
1C31207,Elvas,5,2017-07-31,688,avaliacao_bancaria
1C31207,Elvas,5,2017-08-31,683,avaliacao_bancaria
1C31207,Elvas,5,2017-09-30,682,avaliacao_bancaria
1C31207,Elvas,5,2017-11-30,707,avaliacao_bancaria
1C31207,Elvas,5,2017-12-31,629,avaliacao_bancaria
1C31207,Elvas,5,2018-01-31,600,avaliacao_bancaria
1C31207,Elvas,5,2018-02-28,600,avaliacao_bancaria
1C31207,Elvas,5,2018-03-31,558,avaliacao_bancaria
1C31207,Elvas,5,2018-04-30,598,avaliacao_bancaria
1C31207,Elvas,5,2018-05-31,597,avaliacao_bancaria
1C31207,Elvas,5,2018-06-30,697,avaliacao_bancaria
1C31207,Elvas,5,2018-07-31,684,avaliacao_bancaria
1C31207,Elvas,5,2018-08-31,680,avaliacao_bancaria
1C31207,Elvas,5,2018-10-31,669,avaliacao_bancaria
1C31207,Elvas,5,2018-11-30,704,avaliacao_bancaria
1C31207,Elvas,5,2018-12-31,714,avaliacao_bancaria
1C31207,Elvas,5,2019-01-31,714,avaliacao_bancaria
1C31207,Elvas,5,2019-02-28,743,avaliacao_bancaria
1C31207,Elvas,5,2019-03-31,720,avaliacao_bancaria
1C31207,Elvas,5,2019-04-30,690,avaliacao_bancaria
1C31207,Elvas,5,2019-05-31,666,avaliacao_bancaria
1C31207,Elvas,5,2019-06-30,666,avaliacao_bancaria
1C31207,Elvas,5,2019-07-31,687,avaliacao_bancaria
1C31207,Elvas,5,2019-08-31,737,avaliacao_bancaria
1C31207,Elvas,5,2019-09-30,756,avaliacao_bancaria
1C31207,Elvas,5,2019-12-31,504,venda
1C31207,Elvas,5,2020-03-31,457,venda
1C31207,Elvas,5,2020-06-30,473,venda
1C31207,Elvas,5,2020-09-30,550,venda
1C31207,Elvas,5,2020-12-31,562,venda
1C31207,Elvas,5,2021-03-31,588,venda
1C31207,Elvas,5,2021-06-30,576,venda
1C31207,Elvas,5,2021-09-30,462,venda
1C31207,Elvas,5,2021-12-31,471,venda
1C31207,Elvas,5,2022-03-31,482,venda
1C31207,Elvas,5,2022-06-30,500,venda
1C31207,Elvas,5,2022-09-30,585,venda
1C31207,Elvas,5,2022-12-31,578,venda
1C31207,Elvas,5,2023-03-31,585,venda
1C31207,Elvas,5,2023-06-30,606,venda
1C31207,Elvas,5,2023-09-30,593,venda
1C31207,Elvas,5,2023-12-31,613,venda
1C31207,Elvas,5,2024-03-31,598,venda
1C31207,Elvas,5,2024-06-30,593,venda
1C31207,Elvas,5,2024-09-30,623,venda
1C31207,Elvas,5,2024-12-31,777,venda
1C31207,Elvas,5,2025-03-31,841,venda
1C31207,Elvas,5,2025-06-30,905,venda
1C31207,Elvas,5,2025-09-30,925,venda
1C31207,Elvas,5,2025-12-31,923,venda
1C31207,Elvas,5,2026-03-31,938,venda
1D21410,Entroncamento,5,2011-01-31,635,avaliacao_bancaria
1D21410,Entroncamento,5,2011-02-28,625,avaliacao_bancaria
1D21410,Entroncamento,5,2011-03-31,654,avaliacao_bancaria
1D21410,Entroncamento,5,2011-04-30,661,avaliacao_bancaria
1D21410,Entroncamento,5,2011-05-31,691,avaliacao_bancaria
1D21410,Entroncamento,5,2011-06-30,658,avaliacao_bancaria
1D21410,Entroncamento,5,2011-07-31,614,avaliacao_bancaria
1D21410,Entroncamento,5,2011-08-31,607,avaliacao_bancaria
1D21410,Entroncamento,5,2011-09-30,611,avaliacao_bancaria
1D21410,Entroncamento,5,2011-10-31,638,avaliacao_bancaria
1D21410,Entroncamento,5,2011-11-30,637,avaliacao_bancaria
1D21410,Entroncamento,5,2011-12-31,644,avaliacao_bancaria
1D21410,Entroncamento,5,2012-01-31,649,avaliacao_bancaria
1D21410,Entroncamento,5,2015-06-30,556,avaliacao_bancaria
1D21410,Entroncamento,5,2015-07-31,556,avaliacao_bancaria
1D21410,Entroncamento,5,2015-08-31,581,avaliacao_bancaria
1D21410,Entroncamento,5,2015-09-30,616,avaliacao_bancaria
1D21410,Entroncamento,5,2015-10-31,562,avaliacao_bancaria
1D21410,Entroncamento,5,2015-11-30,557,avaliacao_bancaria
1D21410,Entroncamento,5,2016-05-31,592,avaliacao_bancaria
1D21410,Entroncamento,5,2016-06-30,619,avaliacao_bancaria
1D21410,Entroncamento,5,2016-07-31,586,avaliacao_bancaria
1D21410,Entroncamento,5,2016-10-31,621,avaliacao_bancaria
1D21410,Entroncamento,5,2016-11-30,620,avaliacao_bancaria
1D21410,Entroncamento,5,2016-12-31,628,avaliacao_bancaria
1D21410,Entroncamento,5,2017-01-31,635,avaliacao_bancaria
1D21410,Entroncamento,5,2017-02-28,613,avaliacao_bancaria
1D21410,Entroncamento,5,2017-03-31,577,avaliacao_bancaria
1D21410,Entroncamento,5,2017-04-30,547,avaliacao_bancaria
1D21410,Entroncamento,5,2017-05-31,551,avaliacao_bancaria
1D21410,Entroncamento,5,2017-06-30,570,avaliacao_bancaria
1D21410,Entroncamento,5,2017-07-31,596,avaliacao_bancaria
1D21410,Entroncamento,5,2017-08-31,614,avaliacao_bancaria
1D21410,Entroncamento,5,2017-09-30,608,avaliacao_bancaria
1D21410,Entroncamento,5,2017-10-31,610,avaliacao_bancaria
1D21410,Entroncamento,5,2017-11-30,586,avaliacao_bancaria
1D21410,Entroncamento,5,2017-12-31,594,avaliacao_bancaria
1D21410,Entroncamento,5,2018-01-31,568,avaliacao_bancaria
1D21410,Entroncamento,5,2018-02-28,594,avaliacao_bancaria
1D21410,Entroncamento,5,2018-03-31,593,avaliacao_bancaria
1D21410,Entroncamento,5,2018-04-30,636,avaliacao_bancaria
1D21410,Entroncamento,5,2018-05-31,594,avaliacao_bancaria
1D21410,Entroncamento,5,2018-06-30,646,avaliacao_bancaria
1D21410,Entroncamento,5,2018-07-31,624,avaliacao_bancaria
1D21410,Entroncamento,5,2018-08-31,655,avaliacao_bancaria
1D21410,Entroncamento,5,2018-09-30,668,avaliacao_bancaria
1D21410,Entroncamento,5,2018-10-31,746,avaliacao_bancaria
1D21410,Entroncamento,5,2018-11-30,701,avaliacao_bancaria
1D21410,Entroncamento,5,2018-12-31,646,avaliacao_bancaria
1D21410,Entroncamento,5,2019-01-31,636,avaliacao_bancaria
1D21410,Entroncamento,5,2019-02-28,672,avaliacao_bancaria
1D21410,Entroncamento,5,2019-03-31,662,avaliacao_bancaria
1D21410,Entroncamento,5,2019-04-30,626,avaliacao_bancaria
1D21410,Entroncamento,5,2019-05-31,610,avaliacao_bancaria
1D21410,Entroncamento,5,2019-06-30,577,avaliacao_bancaria
1D21410,Entroncamento,5,2019-07-31,627,avaliacao_bancaria
1D21410,Entroncamento,5,2019-08-31,628,avaliacao_bancaria
1D21410,Entroncamento,5,2019-09-30,671,avaliacao_bancaria
1D21410,Entroncamento,5,2019-12-31,530,venda
1D21410,Entroncamento,5,2020-03-31,547,venda
1D21410,Entroncamento,5,2020-06-30,549,venda
1D21410,Entroncamento,5,2020-09-30,562,venda
1D21410,Entroncamento,5,2020-12-31,606,venda
1D21410,Entroncamento,5,2021-03-31,638,venda
1D21410,Entroncamento,5,2021-06-30,654,venda
1D21410,Entroncamento,5,2021-09-30,673,venda
1D21410,Entroncamento,5,2021-12-31,678,venda
1D21410,Entroncamento,5,2022-03-31,679,venda
1D21410,Entroncamento,5,2022-06-30,733,venda
1D21410,Entroncamento,5,2022-09-30,785,venda
1D21410,Entroncamento,5,2022-12-31,848,venda
1D21410,Entroncamento,5,2023-03-31,899,venda
1D21410,Entroncamento,5,2023-06-30,930,venda
1D21410,Entroncamento,5,2023-09-30,969,venda
1D21410,Entroncamento,5,2023-12-31,1027,venda
1D21410,Entroncamento,5,2024-03-31,1069,venda
1D21410,Entroncamento,5,2024-06-30,1115,venda
1D21410,Entroncamento,5,2024-09-30,1164,venda
1D21410,Entroncamento,5,2024-12-31,1227,venda
1D21410,Entroncamento,5,2025-03-31,1278,venda
1D21410,Entroncamento,5,2025-06-30,1356,venda
1D21410,Entroncamento,5,2025-09-30,1450,venda
1D21410,Entroncamento,5,2025-12-31,1536,venda
1D21410,Entroncamento,5,2026-03-31,1646,venda
11A0107,Espinho,5,2011-01-31,888,avaliacao_bancaria
11A0107,Espinho,5,2016-04-30,738,avaliacao_bancaria
11A0107,Espinho,5,2016-05-31,725,avaliacao_bancaria
11A0107,Espinho,5,2017-01-31,943,avaliacao_bancaria
11A0107,Espinho,5,2017-02-28,1005,avaliacao_bancaria
11A0107,Espinho,5,2017-03-31,1034,avaliacao_bancaria
11A0107,Espinho,5,2017-04-30,932,avaliacao_bancaria
11A0107,Espinho,5,2018-02-28,986,avaliacao_bancaria
11A0107,Espinho,5,2018-03-31,966,avaliacao_bancaria
11A0107,Espinho,5,2018-04-30,977,avaliacao_bancaria
11A0107,Espinho,5,2018-05-31,981,avaliacao_bancaria
11A0107,Espinho,5,2018-06-30,979,avaliacao_bancaria
11A0107,Espinho,5,2018-07-31,1024,avaliacao_bancaria
11A0107,Espinho,5,2018-08-31,1062,avaliacao_bancaria
11A0107,Espinho,5,2018-09-30,1135,avaliacao_bancaria
11A0107,Espinho,5,2018-10-31,1218,avaliacao_bancaria
11A0107,Espinho,5,2018-11-30,1182,avaliacao_bancaria
11A0107,Espinho,5,2018-12-31,1077,avaliacao_bancaria
11A0107,Espinho,5,2019-01-31,1057,avaliacao_bancaria
11A0107,Espinho,5,2019-02-28,1041,avaliacao_bancaria
11A0107,Espinho,5,2019-03-31,1017,avaliacao_bancaria
11A0107,Espinho,5,2019-04-30,994,avaliacao_bancaria
11A0107,Espinho,5,2019-05-31,992,avaliacao_bancaria
11A0107,Espinho,5,2019-06-30,988,avaliacao_bancaria
11A0107,Espinho,5,2019-07-31,1209,avaliacao_bancaria
11A0107,Espinho,5,2019-08-31,1251,avaliacao_bancaria
11A0107,Espinho,5,2019-09-30,1248,avaliacao_bancaria
11A0107,Espinho,5,2019-12-31,1190,venda
11A0107,Espinho,5,2020-03-31,1190,venda
11A0107,Espinho,5,2020-06-30,1194,venda
11A0107,Espinho,5,2020-09-30,1293,venda
11A0107,Espinho,5,2020-12-31,1429,venda
11A0107,Espinho,5,2021-03-31,1429,venda
11A0107,Espinho,5,2021-06-30,1459,venda
11A0107,Espinho,5,2021-09-30,1432,venda
11A0107,Espinho,5,2021-12-31,1429,venda
11A0107,Espinho,5,2022-03-31,1493,venda
11A0107,Espinho,5,2022-06-30,1503,venda
11A0107,Espinho,5,2022-09-30,1592,venda
11A0107,Espinho,5,2022-12-31,1645,venda
11A0107,Espinho,5,2023-03-31,1705,venda
11A0107,Espinho,5,2023-06-30,1864,venda
11A0107,Espinho,5,2023-09-30,1924,venda
11A0107,Espinho,5,2023-12-31,1830,venda
11A0107,Espinho,5,2024-03-31,1830,venda
11A0107,Espinho,5,2024-06-30,2111,venda
11A0107,Espinho,5,2024-09-30,2252,venda
11A0107,Espinho,5,2024-12-31,2382,venda
11A0107,Espinho,5,2025-03-31,2460,venda
11A0107,Espinho,5,2025-06-30,2470,venda
11A0107,Espinho,5,2025-09-30,2562,venda
11A0107,Espinho,5,2025-12-31,2703,venda
11A0107,Espinho,5,2026-03-31,2776,venda
1120306,Esposende,5,2011-01-31,767,avaliacao_bancaria
1120306,Esposende,5,2011-02-28,777,avaliacao_bancaria
1120306,Esposende,5,2011-03-31,939,avaliacao_bancaria
1120306,Esposende,5,2011-04-30,937,avaliacao_bancaria
1120306,Esposende,5,2011-05-31,909,avaliacao_bancaria
1120306,Esposende,5,2011-06-30,944,avaliacao_bancaria
1120306,Esposende,5,2011-07-31,961,avaliacao_bancaria
1120306,Esposende,5,2011-08-31,912,avaliacao_bancaria
1120306,Esposende,5,2011-09-30,1028,avaliacao_bancaria
1120306,Esposende,5,2011-10-31,912,avaliacao_bancaria
