geo_cod,geo_dsg,geo_nivel,periodo,valor_eur_m2
PT,Portugal,1,Janeiro de 2011,877
PT,Portugal,1,Fevereiro de 2011,887
PT,Portugal,1,Março de 2011,898
PT,Portugal,1,Abril de 2011,900
PT,Portugal,1,Maio de 2011,889
PT,Portugal,1,Junho de 2011,872
PT,Portugal,1,Julho de 2011,859
PT,Portugal,1,Agosto de 2011,852
PT,Portugal,1,Setembro de 2011,844
PT,Portugal,1,Outubro de 2011,833
PT,Portugal,1,Novembro de 2011,829
PT,Portugal,1,Dezembro de 2011,818
PT,Portugal,1,Janeiro de 2012,809
PT,Portugal,1,Fevereiro de 2012,810
PT,Portugal,1,Março de 2012,811
PT,Portugal,1,Abril de 2012,814
PT,Portugal,1,Maio de 2012,800
PT,Portugal,1,Junho de 2012,791
PT,Portugal,1,Julho de 2012,787
PT,Portugal,1,Agosto de 2012,784
PT,Portugal,1,Setembro de 2012,784
PT,Portugal,1,Outubro de 2012,778
PT,Portugal,1,Novembro de 2012,774
PT,Portugal,1,Dezembro de 2012,770
PT,Portugal,1,Janeiro de 2013,759
PT,Portugal,1,Fevereiro de 2013,746
PT,Portugal,1,Março de 2013,742
PT,Portugal,1,Abril de 2013,748
PT,Portugal,1,Maio de 2013,758
PT,Portugal,1,Junho de 2013,764
PT,Portugal,1,Julho de 2013,759
PT,Portugal,1,Agosto de 2013,761
PT,Portugal,1,Setembro de 2013,763
PT,Portugal,1,Outubro de 2013,765
PT,Portugal,1,Novembro de 2013,762
PT,Portugal,1,Dezembro de 2013,763
PT,Portugal,1,Janeiro de 2014,760
PT,Portugal,1,Fevereiro de 2014,752
PT,Portugal,1,Março de 2014,739
PT,Portugal,1,Abril de 2014,736
1,Continente,2,Setembro de 2017,881
1,Continente,2,Outubro de 2017,886
1,Continente,2,Novembro de 2017,889
1,Continente,2,Dezembro de 2017,893
1,Continente,2,Janeiro de 2018,904
1,Continente,2,Fevereiro de 2018,912
1,Continente,2,Março de 2018,921
1,Continente,2,Abril de 2018,924
1,Continente,2,Maio de 2018,931
1,Continente,2,Junho de 2018,934
1,Continente,2,Julho de 2018,943
1,Continente,2,Agosto de 2018,952
1,Continente,2,Setembro de 2018,960
1,Continente,2,Outubro de 2018,969
1,Continente,2,Novembro de 2018,973
1,Continente,2,Dezembro de 2018,980
1,Continente,2,Janeiro de 2019,986
1,Continente,2,Fevereiro de 2019,1000
1,Continente,2,Março de 2019,1009
1,Continente,2,Abril de 2019,1018
1,Continente,2,Maio de 2019,1028
1,Continente,2,Junho de 2019,1034
1,Continente,2,Julho de 2019,1049
1,Continente,2,Agosto de 2019,1058
1,Continente,2,Setembro de 2019,1070
1,Continente,2,Outubro de 2019,1071
1,Continente,2,Novembro de 2019,1079
1,Continente,2,Dezembro de 2019,1095
1,Continente,2,Janeiro de 2020,1109
1,Continente,2,Fevereiro de 2020,1117
1,Continente,2,Março de 2020,1116
1,Continente,2,Abril de 2020,1116
1,Continente,2,Maio de 2020,1117
1,Continente,2,Junho de 2020,1123
1,Continente,2,Julho de 2020,1133
1,Continente,2,Agosto de 2020,1135
1,Continente,2,Setembro de 2020,1134
1,Continente,2,Outubro de 2020,1136
1,Continente,2,Novembro de 2020,1150
1,Continente,2,Dezembro de 2020,1162
PT,Portugal,1,Setembro de 2017,881
PT,Portugal,1,Outubro de 2017,886
PT,Portugal,1,Novembro de 2017,889
PT,Portugal,1,Dezembro de 2017,891
PT,Portugal,1,Janeiro de 2018,902
PT,Portugal,1,Fevereiro de 2018,911
PT,Portugal,1,Março de 2018,920
PT,Portugal,1,Abril de 2018,924
PT,Portugal,1,Maio de 2018,929
PT,Portugal,1,Junho de 2018,932
PT,Portugal,1,Julho de 2018,941
PT,Portugal,1,Agosto de 2018,951
PT,Portugal,1,Setembro de 2018,959
PT,Portugal,1,Outubro de 2018,967
PT,Portugal,1,Novembro de 2018,968
PT,Portugal,1,Dezembro de 2018,977
PT,Portugal,1,Janeiro de 2019,983
PT,Portugal,1,Fevereiro de 2019,1000
PT,Portugal,1,Março de 2019,1006
PT,Portugal,1,Abril de 2019,1015
PT,Portugal,1,Maio de 2019,1023
PT,Portugal,1,Junho de 2019,1030
PT,Portugal,1,Julho de 2019,1044
PT,Portugal,1,Agosto de 2019,1054
PT,Portugal,1,Setembro de 2019,1066
PT,Portugal,1,Outubro de 2019,1069
PT,Portugal,1,Novembro de 2019,1076
PT,Portugal,1,Dezembro de 2019,1091
PT,Portugal,1,Janeiro de 2020,1103
PT,Portugal,1,Fevereiro de 2020,1111
PT,Portugal,1,Março de 2020,1110
PT,Portugal,1,Abril de 2020,1111
PT,Portugal,1,Maio de 2020,1114
PT,Portugal,1,Junho de 2020,1119
PT,Portugal,1,Julho de 2020,1127
PT,Portugal,1,Agosto de 2020,1128
PT,Portugal,1,Setembro de 2020,1128
PT,Portugal,1,Outubro de 2020,1131
PT,Portugal,1,Novembro de 2020,1144
PT,Portugal,1,Dezembro de 2020,1156
11,Norte,3,Setembro de 2017,765
11,Norte,3,Outubro de 2017,771
11,Norte,3,Novembro de 2017,774
11,Norte,3,Dezembro de 2017,782
11,Norte,3,Janeiro de 2018,792
11,Norte,3,Fevereiro de 2018,796
11,Norte,3,Março de 2018,802
11,Norte,3,Abril de 2018,801
11,Norte,3,Maio de 2018,808
11,Norte,3,Junho de 2018,814
11,Norte,3,Julho de 2018,827
11,Norte,3,Agosto de 2018,833
11,Norte,3,Setembro de 2018,840
11,Norte,3,Outubro de 2018,840
11,Norte,3,Novembro de 2018,840
11,Norte,3,Dezembro de 2018,847
11,Norte,3,Janeiro de 2019,851
11,Norte,3,Fevereiro de 2019,864
11,Norte,3,Março de 2019,873
11,Norte,3,Abril de 2019,882
11,Norte,3,Maio de 2019,891
11,Norte,3,Junho de 2019,895
11,Norte,3,Julho de 2019,902
11,Norte,3,Agosto de 2019,911
11,Norte,3,Setembro de 2019,924
11,Norte,3,Outubro de 2019,928
11,Norte,3,Novembro de 2019,933
11,Norte,3,Dezembro de 2019,940
11,Norte,3,Janeiro de 2020,955
11,Norte,3,Fevereiro de 2020,962
11,Norte,3,Março de 2020,960
11,Norte,3,Abril de 2020,963
11,Norte,3,Maio de 2020,972
11,Norte,3,Junho de 2020,991
11,Norte,3,Julho de 2020,996
11,Norte,3,Agosto de 2020,1000
11,Norte,3,Setembro de 2020,992
11,Norte,3,Outubro de 2020,993
11,Norte,3,Novembro de 2020,994
11,Norte,3,Dezembro de 2020,1000
11,Norte,3,Janeiro de 2021,1009
11,Norte,3,Fevereiro de 2021,1024
11,Norte,3,Março de 2021,1033
11,Norte,3,Abril de 2021,1039
11,Norte,3,Maio de 2021,1046
11,Norte,3,Junho de 2021,1043
11,Norte,3,Julho de 2021,1051
11,Norte,3,Agosto de 2021,1050
11,Norte,3,Setembro de 2021,1068
11,Norte,3,Outubro de 2021,1084
11,Norte,3,Novembro de 2021,1095
11,Norte,3,Dezembro de 2021,1102
11,Norte,3,Janeiro de 2022,1108
11,Norte,3,Fevereiro de 2022,1125
11,Norte,3,Março de 2022,1138
11,Norte,3,Abril de 2022,1156
11,Norte,3,Maio de 2022,1175
11,Norte,3,Junho de 2022,1200
11,Norte,3,Julho de 2022,1204
11,Norte,3,Agosto de 2022,1200
11,Norte,3,Setembro de 2022,1203
11,Norte,3,Outubro de 2022,1200
11,Norte,3,Novembro de 2022,1223
11,Norte,3,Dezembro de 2022,1230
11,Norte,3,Janeiro de 2023,1252
11,Norte,3,Fevereiro de 2023,1241
11,Norte,3,Março de 2023,1247
11,Norte,3,Abril de 2023,1257
11,Norte,3,Maio de 2023,1271
11,Norte,3,Junho de 2023,1280
11,Norte,3,Julho de 2023,1285
11,Norte,3,Agosto de 2023,1295
11,Norte,3,Setembro de 2023,1306
11,Norte,3,Outubro de 2023,1300
11,Norte,3,Novembro de 2023,1304
11,Norte,3,Dezembro de 2023,1313
11,Norte,3,Janeiro de 2024,1333
11,Norte,3,Fevereiro de 2024,1344
11,Norte,3,Março de 2024,1366
11,Norte,3,Abril de 2024,1371
11,Norte,3,Maio de 2014,653
11,Norte,3,Junho de 2014,659
11,Norte,3,Julho de 2014,663
11,Norte,3,Agosto de 2014,674
11,Norte,3,Setembro de 2014,669
11,Norte,3,Outubro de 2014,662
11,Norte,3,Novembro de 2014,656
11,Norte,3,Dezembro de 2014,657
11,Norte,3,Janeiro de 2015,662
11,Norte,3,Fevereiro de 2015,664
11,Norte,3,Março de 2015,657
11,Norte,3,Abril de 2015,656
11,Norte,3,Maio de 2015,664
11,Norte,3,Junho de 2015,672
11,Norte,3,Julho de 2015,685
11,Norte,3,Agosto de 2015,682
11,Norte,3,Setembro de 2015,678
11,Norte,3,Outubro de 2015,679
11,Norte,3,Novembro de 2015,684
11,Norte,3,Dezembro de 2015,689
11,Norte,3,Janeiro de 2016,688
11,Norte,3,Fevereiro de 2016,685
11,Norte,3,Março de 2016,688
11,Norte,3,Abril de 2016,692
11,Norte,3,Maio de 2016,696
11,Norte,3,Junho de 2016,700
11,Norte,3,Julho de 2016,702
11,Norte,3,Agosto de 2016,710
11,Norte,3,Setembro de 2016,709
11,Norte,3,Outubro de 2016,711
11,Norte,3,Novembro de 2016,718
11,Norte,3,Dezembro de 2016,729
11,Norte,3,Janeiro de 2017,740
11,Norte,3,Fevereiro de 2017,743
11,Norte,3,Março de 2017,744
11,Norte,3,Abril de 2017,744
11,Norte,3,Maio de 2017,753
11,Norte,3,Junho de 2017,758
11,Norte,3,Julho de 2017,760
11,Norte,3,Agosto de 2017,764
111,Alto Minho,4,Janeiro de 2011,717
111,Alto Minho,4,Fevereiro de 2011,724
111,Alto Minho,4,Março de 2011,728
111,Alto Minho,4,Abril de 2011,760
111,Alto Minho,4,Maio de 2011,771
111,Alto Minho,4,Junho de 2011,800
111,Alto Minho,4,Julho de 2011,771
111,Alto Minho,4,Agosto de 2011,756
111,Alto Minho,4,Setembro de 2011,739
111,Alto Minho,4,Outubro de 2011,757
111,Alto Minho,4,Novembro de 2011,764
111,Alto Minho,4,Dezembro de 2011,763
111,Alto Minho,4,Janeiro de 2012,758
111,Alto Minho,4,Fevereiro de 2012,724
111,Alto Minho,4,Março de 2012,717
111,Alto Minho,4,Abril de 2012,725
111,Alto Minho,4,Maio de 2012,743
111,Alto Minho,4,Junho de 2012,736
111,Alto Minho,4,Julho de 2012,730
111,Alto Minho,4,Agosto de 2012,758
111,Alto Minho,4,Setembro de 2012,752
111,Alto Minho,4,Outubro de 2012,743
111,Alto Minho,4,Novembro de 2012,721
111,Alto Minho,4,Dezembro de 2012,739
111,Alto Minho,4,Janeiro de 2013,721
111,Alto Minho,4,Fevereiro de 2013,714
111,Alto Minho,4,Março de 2013,704
111,Alto Minho,4,Abril de 2013,701
111,Alto Minho,4,Maio de 2013,698
111,Alto Minho,4,Junho de 2013,707
111,Alto Minho,4,Julho de 2013,707
111,Alto Minho,4,Agosto de 2013,736
111,Alto Minho,4,Setembro de 2013,734
111,Alto Minho,4,Outubro de 2013,695
111,Alto Minho,4,Novembro de 2013,648
111,Alto Minho,4,Dezembro de 2013,642
111,Alto Minho,4,Janeiro de 2014,660
111,Alto Minho,4,Fevereiro de 2014,674
111,Alto Minho,4,Março de 2014,693
111,Alto Minho,4,Abril de 2014,693
111,Alto Minho,4,Setembro de 2017,774
111,Alto Minho,4,Outubro de 2017,786
111,Alto Minho,4,Novembro de 2017,792
111,Alto Minho,4,Dezembro de 2017,782
111,Alto Minho,4,Janeiro de 2018,767
111,Alto Minho,4,Fevereiro de 2018,785
111,Alto Minho,4,Março de 2018,808
111,Alto Minho,4,Abril de 2018,803
111,Alto Minho,4,Maio de 2018,802
111,Alto Minho,4,Junho de 2018,801
111,Alto Minho,4,Julho de 2018,825
111,Alto Minho,4,Agosto de 2018,804
111,Alto Minho,4,Setembro de 2018,790
111,Alto Minho,4,Outubro de 2018,782
111,Alto Minho,4,Novembro de 2018,791
111,Alto Minho,4,Dezembro de 2018,814
111,Alto Minho,4,Janeiro de 2019,814
111,Alto Minho,4,Fevereiro de 2019,846
111,Alto Minho,4,Março de 2019,869
111,Alto Minho,4,Abril de 2019,858
111,Alto Minho,4,Maio de 2019,841
111,Alto Minho,4,Junho de 2019,837
111,Alto Minho,4,Julho de 2019,873
111,Alto Minho,4,Agosto de 2019,877
111,Alto Minho,4,Setembro de 2019,901
111,Alto Minho,4,Outubro de 2019,872
111,Alto Minho,4,Novembro de 2019,857
111,Alto Minho,4,Dezembro de 2019,857
111,Alto Minho,4,Janeiro de 2020,867
111,Alto Minho,4,Fevereiro de 2020,903
111,Alto Minho,4,Março de 2020,903
111,Alto Minho,4,Abril de 2020,904
111,Alto Minho,4,Maio de 2020,906
111,Alto Minho,4,Junho de 2020,908
111,Alto Minho,4,Julho de 2020,894
111,Alto Minho,4,Agosto de 2020,918
111,Alto Minho,4,Setembro de 2020,926
111,Alto Minho,4,Outubro de 2020,931
111,Alto Minho,4,Novembro de 2020,917
111,Alto Minho,4,Dezembro de 2020,906
111,Alto Minho,4,Janeiro de 2021,930
111,Alto Minho,4,Fevereiro de 2021,921
111,Alto Minho,4,Março de 2021,923
111,Alto Minho,4,Abril de 2021,914
111,Alto Minho,4,Maio de 2021,923
111,Alto Minho,4,Junho de 2021,929
111,Alto Minho,4,Julho de 2021,922
111,Alto Minho,4,Agosto de 2021,922
111,Alto Minho,4,Setembro de 2021,944
111,Alto Minho,4,Outubro de 2021,947
111,Alto Minho,4,Novembro de 2021,969
111,Alto Minho,4,Dezembro de 2021,965
111,Alto Minho,4,Janeiro de 2022,992
111,Alto Minho,4,Fevereiro de 2022,1011
111,Alto Minho,4,Março de 2022,1024
111,Alto Minho,4,Abril de 2022,1030
111,Alto Minho,4,Maio de 2022,1057
111,Alto Minho,4,Junho de 2022,1077
111,Alto Minho,4,Julho de 2022,1079
111,Alto Minho,4,Agosto de 2022,1072
111,Alto Minho,4,Setembro de 2022,1072
111,Alto Minho,4,Outubro de 2022,1085
111,Alto Minho,4,Novembro de 2022,1075
111,Alto Minho,4,Dezembro de 2022,1075
111,Alto Minho,4,Janeiro de 2023,1062
111,Alto Minho,4,Fevereiro de 2023,1063
111,Alto Minho,4,Março de 2023,1046
111,Alto Minho,4,Abril de 2023,1067
111,Alto Minho,4,Maio de 2023,1068
111,Alto Minho,4,Junho de 2023,1079
111,Alto Minho,4,Julho de 2023,1073
111,Alto Minho,4,Agosto de 2023,1088
111,Alto Minho,4,Setembro de 2023,1079
111,Alto Minho,4,Outubro de 2023,1086
111,Alto Minho,4,Novembro de 2023,1095
111,Alto Minho,4,Dezembro de 2023,1138
111,Alto Minho,4,Janeiro de 2024,1156
111,Alto Minho,4,Fevereiro de 2024,1192
111,Alto Minho,4,Março de 2024,1215
111,Alto Minho,4,Abril de 2024,1237
1111601,Arcos de Valdevez,5,Janeiro de 2011,701
1111601,Arcos de Valdevez,5,Fevereiro de 2011,
1111601,Arcos de Valdevez,5,Março de 2011,
1111601,Arcos de Valdevez,5,Abril de 2011,
1111601,Arcos de Valdevez,5,Maio de 2011,
1111601,Arcos de Valdevez,5,Junho de 2011,
1111601,Arcos de Valdevez,5,Julho de 2011,
1111601,Arcos de Valdevez,5,Agosto de 2011,
1111601,Arcos de Valdevez,5,Setembro de 2011,
1111601,Arcos de Valdevez,5,Outubro de 2011,
1111601,Arcos de Valdevez,5,Novembro de 2011,
1111601,Arcos de Valdevez,5,Dezembro de 2011,
1111601,Arcos de Valdevez,5,Janeiro de 2012,
1111601,Arcos de Valdevez,5,Fevereiro de 2012,
1111601,Arcos de Valdevez,5,Março de 2012,
1111601,Arcos de Valdevez,5,Abril de 2012,
1111601,Arcos de Valdevez,5,Maio de 2012,
1111601,Arcos de Valdevez,5,Junho de 2012,
1111601,Arcos de Valdevez,5,Julho de 2012,
1111601,Arcos de Valdevez,5,Agosto de 2012,
1111601,Arcos de Valdevez,5,Setembro de 2012,
1111601,Arcos de Valdevez,5,Outubro de 2012,
1111601,Arcos de Valdevez,5,Novembro de 2012,
1111601,Arcos de Valdevez,5,Dezembro de 2012,
1111601,Arcos de Valdevez,5,Janeiro de 2013,
1111601,Arcos de Valdevez,5,Fevereiro de 2013,
1111601,Arcos de Valdevez,5,Março de 2013,
1111601,Arcos de Valdevez,5,Abril de 2013,
1111601,Arcos de Valdevez,5,Maio de 2013,
1111601,Arcos de Valdevez,5,Junho de 2013,
1111601,Arcos de Valdevez,5,Julho de 2013,
1111601,Arcos de Valdevez,5,Agosto de 2013,
1111601,Arcos de Valdevez,5,Setembro de 2013,
1111601,Arcos de Valdevez,5,Outubro de 2013,
1111601,Arcos de Valdevez,5,Novembro de 2013,
1111601,Arcos de Valdevez,5,Dezembro de 2013,
1111601,Arcos de Valdevez,5,Janeiro de 2014,
1111601,Arcos de Valdevez,5,Fevereiro de 2014,
1111601,Arcos de Valdevez,5,Março de 2014,
1111601,Arcos de Valdevez,5,Abril de 2014,
111,Alto Minho,4,Maio de 2014,688
111,Alto Minho,4,Junho de 2014,688
111,Alto Minho,4,Julho de 2014,674
111,Alto Minho,4,Agosto de 2014,686
111,Alto Minho,4,Setembro de 2014,672
111,Alto Minho,4,Outubro de 2014,674
111,Alto Minho,4,Novembro de 2014,672
111,Alto Minho,4,Dezembro de 2014,680
111,Alto Minho,4,Janeiro de 2015,668
111,Alto Minho,4,Fevereiro de 2015,657
111,Alto Minho,4,Março de 2015,657
111,Alto Minho,4,Abril de 2015,660
111,Alto Minho,4,Maio de 2015,670
111,Alto Minho,4,Junho de 2015,694
111,Alto Minho,4,Julho de 2015,696
111,Alto Minho,4,Agosto de 2015,695
111,Alto Minho,4,Setembro de 2015,686
111,Alto Minho,4,Outubro de 2015,677
111,Alto Minho,4,Novembro de 2015,684
111,Alto Minho,4,Dezembro de 2015,677
111,Alto Minho,4,Janeiro de 2016,694
111,Alto Minho,4,Fevereiro de 2016,692
111,Alto Minho,4,Março de 2016,693
111,Alto Minho,4,Abril de 2016,706
111,Alto Minho,4,Maio de 2016,711
111,Alto Minho,4,Junho de 2016,711
111,Alto Minho,4,Julho de 2016,700
111,Alto Minho,4,Agosto de 2016,707
111,Alto Minho,4,Setembro de 2016,708
111,Alto Minho,4,Outubro de 2016,727
111,Alto Minho,4,Novembro de 2016,714
111,Alto Minho,4,Dezembro de 2016,726
111,Alto Minho,4,Janeiro de 2017,728
111,Alto Minho,4,Fevereiro de 2017,733
111,Alto Minho,4,Março de 2017,730
111,Alto Minho,4,Abril de 2017,737
111,Alto Minho,4,Maio de 2017,753
111,Alto Minho,4,Junho de 2017,778
111,Alto Minho,4,Julho de 2017,782
111,Alto Minho,4,Agosto de 2017,778
1111601,Arcos de Valdevez,5,Maio de 2014,
1111601,Arcos de Valdevez,5,Junho de 2014,
1111601,Arcos de Valdevez,5,Julho de 2014,
1111601,Arcos de Valdevez,5,Agosto de 2014,
1111601,Arcos de Valdevez,5,Setembro de 2014,
1111601,Arcos de Valdevez,5,Outubro de 2014,
1111601,Arcos de Valdevez,5,Novembro de 2014,
1111601,Arcos de Valdevez,5,Dezembro de 2014,
1111601,Arcos de Valdevez,5,Janeiro de 2015,
1111601,Arcos de Valdevez,5,Fevereiro de 2015,
1111601,Arcos de Valdevez,5,Março de 2015,
1111601,Arcos de Valdevez,5,Abril de 2015,
1111601,Arcos de Valdevez,5,Maio de 2015,
1111601,Arcos de Valdevez,5,Junho de 2015,
1111601,Arcos de Valdevez,5,Julho de 2015,
1111601,Arcos de Valdevez,5,Agosto de 2015,
1111601,Arcos de Valdevez,5,Setembro de 2015,
1111601,Arcos de Valdevez,5,Outubro de 2015,
1111601,Arcos de Valdevez,5,Novembro de 2015,
1111601,Arcos de Valdevez,5,Dezembro de 2015,
1111601,Arcos de Valdevez,5,Janeiro de 2016,
1111601,Arcos de Valdevez,5,Fevereiro de 2016,
1111601,Arcos de Valdevez,5,Março de 2016,
1111601,Arcos de Valdevez,5,Abril de 2016,
1111601,Arcos de Valdevez,5,Maio de 2016,
1111601,Arcos de Valdevez,5,Junho de 2016,
1111601,Arcos de Valdevez,5,Julho de 2016,
1111601,Arcos de Valdevez,5,Agosto de 2016,
1111601,Arcos de Valdevez,5,Setembro de 2016,
1111601,Arcos de Valdevez,5,Outubro de 2016,
1111601,Arcos de Valdevez,5,Novembro de 2016,
1111601,Arcos de Valdevez,5,Dezembro de 2016,
1111601,Arcos de Valdevez,5,Janeiro de 2017,
1111601,Arcos de Valdevez,5,Fevereiro de 2017,
1111601,Arcos de Valdevez,5,Março de 2017,
1111601,Arcos de Valdevez,5,Abril de 2017,
1111601,Arcos de Valdevez,5,Maio de 2017,
1111601,Arcos de Valdevez,5,Junho de 2017,
1111601,Arcos de Valdevez,5,Julho de 2017,
1111601,Arcos de Valdevez,5,Agosto de 2017,
1111601,Arcos de Valdevez,5,Setembro de 2017,
1111601,Arcos de Valdevez,5,Outubro de 2017,
1111601,Arcos de Valdevez,5,Novembro de 2017,
1111601,Arcos de Valdevez,5,Dezembro de 2017,690
1111601,Arcos de Valdevez,5,Janeiro de 2018,710
1111601,Arcos de Valdevez,5,Fevereiro de 2018,725
1111601,Arcos de Valdevez,5,Março de 2018,
1111601,Arcos de Valdevez,5,Abril de 2018,
1111601,Arcos de Valdevez,5,Maio de 2018,
1111601,Arcos de Valdevez,5,Junho de 2018,765
1111601,Arcos de Valdevez,5,Julho de 2018,737
1111601,Arcos de Valdevez,5,Agosto de 2018,
1111601,Arcos de Valdevez,5,Setembro de 2018,
1111601,Arcos de Valdevez,5,Outubro de 2018,
1111601,Arcos de Valdevez,5,Novembro de 2018,
1111601,Arcos de Valdevez,5,Dezembro de 2018,
1111601,Arcos de Valdevez,5,Janeiro de 2019,
1111601,Arcos de Valdevez,5,Fevereiro de 2019,
1111601,Arcos de Valdevez,5,Março de 2019,728
1111601,Arcos de Valdevez,5,Abril de 2019,738
1111601,Arcos de Valdevez,5,Maio de 2019,746
1111601,Arcos de Valdevez,5,Junho de 2019,
1111601,Arcos de Valdevez,5,Julho de 2019,
1111601,Arcos de Valdevez,5,Agosto de 2019,
1111601,Arcos de Valdevez,5,Setembro de 2019,
1111601,Arcos de Valdevez,5,Outubro de 2019,746
1111601,Arcos de Valdevez,5,Novembro de 2019,786
1111601,Arcos de Valdevez,5,Dezembro de 2019,833
1111601,Arcos de Valdevez,5,Janeiro de 2020,842
1111601,Arcos de Valdevez,5,Fevereiro de 2020,814
1111601,Arcos de Valdevez,5,Março de 2020,812
1111601,Arcos de Valdevez,5,Abril de 2020,814
1111601,Arcos de Valdevez,5,Maio de 2020,
1111601,Arcos de Valdevez,5,Junho de 2020,
1111601,Arcos de Valdevez,5,Julho de 2020,
1111601,Arcos de Valdevez,5,Agosto de 2020,
1111601,Arcos de Valdevez,5,Setembro de 2020,893
1111601,Arcos de Valdevez,5,Outubro de 2020,
1111601,Arcos de Valdevez,5,Novembro de 2020,
1111601,Arcos de Valdevez,5,Dezembro de 2020,
1111601,Arcos de Valdevez,5,Janeiro de 2021,
1111601,Arcos de Valdevez,5,Fevereiro de 2021,
1111601,Arcos de Valdevez,5,Março de 2021,
1111601,Arcos de Valdevez,5,Abril de 2021,
1111601,Arcos de Valdevez,5,Maio de 2021,
1111601,Arcos de Valdevez,5,Junho de 2021,920
1111601,Arcos de Valdevez,5,Julho de 2021,875
1111601,Arcos de Valdevez,5,Agosto de 2021,880
1111601,Arcos de Valdevez,5,Setembro de 2021,880
1111601,Arcos de Valdevez,5,Outubro de 2021,882
1111601,Arcos de Valdevez,5,Novembro de 2021,879
1111601,Arcos de Valdevez,5,Dezembro de 2021,898
1111601,Arcos de Valdevez,5,Janeiro de 2022,898
1111601,Arcos de Valdevez,5,Fevereiro de 2022,945
1111601,Arcos de Valdevez,5,Março de 2022,977
1111601,Arcos de Valdevez,5,Abril de 2022,934
1111601,Arcos de Valdevez,5,Maio de 2022,979
1111601,Arcos de Valdevez,5,Junho de 2022,1027
1111601,Arcos de Valdevez,5,Julho de 2022,1048
1111601,Arcos de Valdevez,5,Agosto de 2022,984
1111601,Arcos de Valdevez,5,Setembro de 2022,1018
1111601,Arcos de Valdevez,5,Outubro de 2022,979
1111601,Arcos de Valdevez,5,Novembro de 2022,992
1111601,Arcos de Valdevez,5,Dezembro de 2022,972
1111601,Arcos de Valdevez,5,Janeiro de 2023,949
1111601,Arcos de Valdevez,5,Fevereiro de 2023,915
1111601,Arcos de Valdevez,5,Março de 2023,899
1111601,Arcos de Valdevez,5,Abril de 2023,906
1111601,Arcos de Valdevez,5,Maio de 2023,911
1111601,Arcos de Valdevez,5,Junho de 2023,882
1111601,Arcos de Valdevez,5,Julho de 2023,914
1111601,Arcos de Valdevez,5,Agosto de 2023,955
1111601,Arcos de Valdevez,5,Setembro de 2023,
1111601,Arcos de Valdevez,5,Outubro de 2023,1086
1111601,Arcos de Valdevez,5,Novembro de 2023,1091
1111601,Arcos de Valdevez,5,Dezembro de 2023,1125
1111601,Arcos de Valdevez,5,Janeiro de 2024,1085
1111601,Arcos de Valdevez,5,Fevereiro de 2024,1040
1111601,Arcos de Valdevez,5,Março de 2024,976
1111601,Arcos de Valdevez,5,Abril de 2024,1023
11,Norte,3,Maio de 2024,1377
11,Norte,3,Junho de 2024,1383
11,Norte,3,Julho de 2024,1403
11,Norte,3,Agosto de 2024,1429
11,Norte,3,Setembro de 2024,1448
11,Norte,3,Outubro de 2024,1472
11,Norte,3,Novembro de 2024,1495
11,Norte,3,Dezembro de 2024,1498
11,Norte,3,Janeiro de 2025,1515
11,Norte,3,Fevereiro de 2025,1534
11,Norte,3,Março de 2025,1574
11,Norte,3,Abril de 2025,1600
11,Norte,3,Maio de 2025,1619
11,Norte,3,Junho de 2025,1633
11,Norte,3,Julho de 2025,1650
11,Norte,3,Agosto de 2025,1668
11,Norte,3,Setembro de 2025,1691
11,Norte,3,Outubro de 2025,1733
11,Norte,3,Novembro de 2025,1760
11,Norte,3,Dezembro de 2025,1785
11,Norte,3,Janeiro de 2026,1791
11,Norte,3,Fevereiro de 2026,1805
11,Norte,3,Março de 2026,1834
11,Norte,3,Abril de 2026,1854
11,Norte,3,Maio de 2026,1889
11,Norte,3,Junho de 2026,1902
1111601,Arcos de Valdevez,5,Maio de 2024,1036
1111601,Arcos de Valdevez,5,Junho de 2024,1044
1111601,Arcos de Valdevez,5,Julho de 2024,1029
1111601,Arcos de Valdevez,5,Agosto de 2024,1038
1111601,Arcos de Valdevez,5,Setembro de 2024,1029
1111601,Arcos de Valdevez,5,Outubro de 2024,1044
1111601,Arcos de Valdevez,5,Novembro de 2024,1056
1111601,Arcos de Valdevez,5,Dezembro de 2024,1149
1111601,Arcos de Valdevez,5,Janeiro de 2025,1215
1111601,Arcos de Valdevez,5,Fevereiro de 2025,1215
1111601,Arcos de Valdevez,5,Março de 2025,1190
1111601,Arcos de Valdevez,5,Abril de 2025,1234
1111601,Arcos de Valdevez,5,Maio de 2025,1234
1111601,Arcos de Valdevez,5,Junho de 2025,1251
1111601,Arcos de Valdevez,5,Julho de 2025,1216
1111601,Arcos de Valdevez,5,Agosto de 2025,1216
1111601,Arcos de Valdevez,5,Setembro de 2025,1216
1111601,Arcos de Valdevez,5,Outubro de 2025,1297
1111601,Arcos de Valdevez,5,Novembro de 2025,1287
1111601,Arcos de Valdevez,5,Dezembro de 2025,1198
1111601,Arcos de Valdevez,5,Janeiro de 2026,1133
1111601,Arcos de Valdevez,5,Fevereiro de 2026,1135
1111601,Arcos de Valdevez,5,Março de 2026,1200
1111601,Arcos de Valdevez,5,Abril de 2026,1248
1111601,Arcos de Valdevez,5,Maio de 2026,1408
1111601,Arcos de Valdevez,5,Junho de 2026,1468
1111602,Caminha,5,Janeiro de 2011,753
1111602,Caminha,5,Fevereiro de 2011,755
